id,board,title,writer,date,content
BA32504878184212729023,,[AI활용 확산] ChatGPT 편의기능 및 8월 AI 파일럿 부서 우수 활용사례 공유의 件,진덕만,2025-09-26 12:02:34,"안녕하십니까. 전략기획팀에서 안내드립니다.
향후 업무 생상성 향상에 있어 AI사용 수준이 중요한 경쟁 요소로 부상함에 따라, 전사 차원의 AI 인지도 및 활용도 제고가 중요한 이슈가 되고 있습니다.
이에 따라, 전략기획팀에서는 이러한 AI
인지도 및 활용도 제고의 일환으로,
생성형 AI Tool 활용 정보 및
사
내
A
I
파
일
럿
부
서의
우
수
활
용
사
례
를
월1회
정
기
공유 드리고자 합니다.
금월 공유 드리는 주요 내용은 다음과 같습니다.
1. 생성형 AI 활용 정보
ㆍ
ChatGPT 주요 편의 기능 소개
- 에이전트 모드 :
목표만 제시하면 자동으로 작업 설계–수행–완료 (보고서·이메일 작성 등)
- 심층 리서치 :
다양한 출처 분석 및 교차 검증을 통한 전문 보고서 생성
- 커넥터 기능 :
Gmail·Drive·Notion 등 외부 앱과 연동을 통한 업무 지원 기능
- 캔버스 : AI를 통한 문서 컨텐츠 작업 실시간 편집 기능
- 스터디 모드 :
대화형 학습, 단계별 피드백 및 퀴즈 제공
ㆍ
Agent AI 소개
-
Agent AI : 다양한 Tool을 활용하여 사용자의 활용 목표를 이해하고, 이를 자율적으로 처리하는 AI Tool
- 범용
A
g
e
nt AI 소개 : Genspark, Skywork, Felo, Manus
2.
사
내
A
I
파
일
럿
부
서
우
수
활
용
사
례 공유
ㆍ영상콘텐츠팀, 선행SW팀, R&D팀, 구매팀, 인사총무팀(IT) 활용 사례 소개
임직원 여러분의 적극적인 참여와 관심이 회사의 AI 혁신 문화를 만들어 갑니다.
많은 확인과 활용 부탁 드립니다.
감사합니다."
BA110140774482284334222,,[사내교육] 하이에듀 교육 사이트 고도화 및 강의 수강 안내,선정연,2025-08-12 15:55:06,"안녕하세요,
하이메이트 여러분.
사내 교육 사이트 하이에듀가 새롭게 고도화되었습니다.
아래 접속 경로를 통해 향상된 학습 환경을 경험해 보세요.
※ 접속 안내
· 접속 경로:
https://hyedu.hyvision.co.kr/
· 계정 정보:
ERP/그룹웨어 계정과 동일
(아이디는 이메일 주소에서 ‘@’ 앞 부분만 입력)
※ 주요 업데이트
1. 3D 웹 매뉴얼(설비 교육)
· 3D 뷰어를 통한 설비 구조/설명, SOP 영상화
2. 강의 콘텐츠 강화
· 정규/일반 과정 구분, 필요에 맞춘 선택 수강
· 자기주도 학습에 최적화된 강좌 구성
3. LMS 기능 개선
· 진도율·수강 현황 자동 반영
· 개인별 학습 기록 관리 지원
※ 의견 제안 안내
추가 교육 과정·개선 요청은 하이에듀 커뮤니티에서 자유롭게 제출해 주세요.
검토 후 적극 반영하겠습니다.
감사합니다."
BA33172333970515071958,,[공지] 하이비젼시스템 창립 23주년 기념사   ,선정연,2025-05-15 18:00:17,"[
하이젼시스템 창립 23주년 기념사]
대표이사 메시지
올해로 우리 하이비젼시스템이 창립 23주년을 맞이하게 되었습니다.
감회가 새로운데요, 국내외로 신규 입사자들이 많아 회사에 대해 간략히 소개하겠습니다.
우리 하이비젼은 2002년에 이 곳 성남에서 설립되었고, 4번의 이주 끝에 5번째 주소에 현재 본사가 위치하게 되었습니다.
주요 사업 영업은 카메라 모듈 및 스마트 센서류 조립 검사 설비 사업
그리고 차량용 배터리 조립 검사 설비 사업이 있습니다.
본사에는 430명이 근무하고 있으며, 중국에 650명, 베트남에 30명, 인도에는 올해 안에 우선 500명을 채용할 계획입니다.
글로벌 현황으로는 국내 준성 하이테크/구미 공장 외에 해외 3개 지역 중국 동관 공장, 베트남 박닌 공장이 있으며
현재 인디아 뱅가루루에 인도 공장을 건축 중에 있습니다.
기술 지원 센터인 심천 법인과 미국영업대응센터로는 미국 법인이 있습니다.
주요 계열사로는 전장 카메라 설비를 주력으로 하는 퓨런티어, 3D프린터 메이커인 큐비콘, 국내생산을 주로 영위하는 준성하이테크,
베트남, 인도 생산에 참여하고있는 프라임텍이 있습니다.
2002
년 설립 후 창립 8년만인 2010년 애플과의 거래가 시작되었고 스마트폰의 성장에 힘입어 2012년에 코스닥에 상장하였고,
현재도 애플은 가장 중요한 고객사로 활발한 거래를 하고 있습니다.
애플과의 오랜 경험에 힘입어 우리는 2차전지, AOI, 바이오 분야에서도 좋은 평가를 받고 있습니다.
우리는 현재 고객의 요청에 따라 선제적으로 그리고 과감하게 인도 진출을 추진 중에 있습니다.
지난 24년에 부지를 매입하고 올해 안에 완공하게 될 인도 공장은 6000평 부지에 7000평 최종 공장 면적을 갖추게 될 것입니다.
구매, 가공, 조립, 납품, 셋업을 100% 현지화 하여 고객의 요구사항을 100% 만족시킬 방침입니다.
지난 5월 초 연휴에 A사 요청으로 인도 출장을 또 한 차례 다녀왔는데 하이비젼의 선제적인 투자에 높은 평가를 받았습니다.
인도 공장에서는 기존에 진행하던 카메라 모듈용 조립, 검사 설비가 아닌 스마트폰용 조립 및 공정 설비가 될 전망입니다.
고객이 같기때문에 같은 사업이라 생각할 수 있지만 기술적으로는 우리가 해왔던 영역이 아닌 새로운 도전입니다.
하지만 우리의 경험과 역량으로 충분히 해낼 수 있다는 자신감에 가득차 있습니다. 지금도 수십 명의 하이비젼 직원들이
인도 현지에 출장 중에 있으며 출장자들은 계속 늘어날 것으로 보입니다.
인도는 아직까지 보는 바와 같이 여러가지 애로사항들이 많습니다.
1.
교통 및 숙소
뱅가루루시내 전체가 대체로 공사 중입니다. 지상도로공사 및 신도시 건축 공사, 공단조성공사 등
대규모로 진행되고 있는 중이라 교통 체증이 현재의 가장 큰 어려움입니다.
약속시간을 지키는 것이 매우 중요하나 교통체증으로 인한 지연이 가장 큰 애로사항입니다.
고객사근처에 숙소가 필요하지만 마땅한 숙소가 없는 것도 열악한 현실입니다.
하지만 긍정적으로 생각해보면 도시 공사가 완공되는 시점에는 상당히 좋은 인프라가 될 거로 판단됩니다.
2.
항공 한국-뱅가루루간 직항이 없습니다.
직항이 있다면 9시간 이내에 출장이 가능할 것으로 예상되는데, 현재는 최소 14시간 이상 소요됩니다.
3.
공단 주변에 다양한 식당이 적다.
공단이 이제 조성중이어서, 주변에 다양한 식당이 적습니다.
뱅갈루루 시내 멀리까지 나가야하는데, 교통체증으로 인해 시간이 많이 소요됩니다.
4.
다른 부분도 그렇겠지만 설비 또한 현지생산을 위해서는 많은 부품업체들이 동반 진출이 필요합니다만,
현재는 우리가 필요로 하는 부품의 30%정도만 인도에서 조달이 가능한 수준입니다.
현재 환경은 열악하지만 향후 3년내 아니 그보다 빠른 속도로 도시개발이 완공되어 가고
인도 경제 역시 폭발적으로 성장할 것임은 분명합니다.
현재까지는 인도 진출을 진행중인 애플의 설비회사는 아직까지 우리 외에는 없습니다.
고객사는 협력사들의 인도진출을 줄기차게 독려했지만 막상 물량을 확정해주지 않고
선 투자를 요청하자 협력사들이 주저하고 있는 것이죠. 이에 고객도 당황한 기색이 역력했습니다.
저는 고객사에 가서, 고객이 원하면 하이비젼은 달나라까지도 따라가겠다고 말했습니다.
그 말이 신뢰를 주었을까요? 현재 상상이상으로 많은 프로젝트와 큰 기회를 받고 있는 것이 사실입니다.
지난주 금주에도 추가로 신규 프로젝트들을 의뢰 받고 있는데 포화상태나 다름없습니다. 행복한 고민이죠.
사람의 말은 믿을 수 없습니다. 하지만 패턴은 믿을 수 있습니다.
고객의 신뢰는 아마도 우리의 말이 아닌, 그동안 수행해온 우리의 이력과 행동을 보고 쌓여져 왔을 거라고 저는 확신합니다.
그 중심에는 우리 하이메이트인들의 헌신적인 노고와 정직함 그리고, 성실함이 있었습니다.
남들은 워라벨을 찾고 있을 때 우리 직원들은 타지에서 투지와 열정을 보여주었습니다.
남들은 외주 개발에 의존하고 더 쉬운 길을 찾고 있을 때 우리 연구진들은
어떻게든 원천기술을 확보하고자 어려운 개발을 택하였습니다.
우리는 하이비젼입니다. 우리는 도전을 두려워한 적이 없습니다. 새로운 개발을 마다해본 적이 없습니다.
그리고 남보다 빠르고 과감하며, 도전적으로 주어진 과제를 추진해왔다고 생각합니다.
그것은 우리가 비전 기반의 자동화설비 세계1위 그룹이 되는 것을 뚜렷하게 목표로 삼고 있기 때문입니다.
그보다 더 근본적인 이유는,
우리의 기업 이념이 공익을 위해 창조하는 일에 도전하는 데 있기 때문이라고 감히 말할 수 있습니다.
공익이라는 것이 그저 못사는 사람들에게 뭔가를 무상으로 나눠주는 것만은 아닐겁니다.
우리가 생각하는 공익의 참다운 정의는
세계적인 기술을 연구하고, 자신의 능력을 마음껏 발휘할 수 있는 기업을 찾는 열정 있는 젊은이들에게,
노력한 만큼 공정한 평가와 정당한 수익을 보장받을 수 있는 기업을 찾고 있는 모든 근로자들에게,
그리고 창의적이고 우수한 기술로 인류의 더 나은 기술 발전에 기여해 나가는 기업,
나와 가족들이 생계를
의존할 수 있을 만큼 안정적이고 탄탄한 환경을 제공해주는 기업이 되는 것이야말로
진정한 공익을 실천하는 길이라고 생각합니다.
본사뿐 아니라, 중국, 베트남, 인도, 미국 직원 모두를 한가족, 한일원으로 공평하게 대하고,
장기간 근속한데 대한 보상과 성과대로 충분한 보상을 할 것입니다.
이런 차원 높은 공익을 실천할 수 있으려면 먼저 우리가 능력이 되고 역량이 되어야 한다는 뜻입니다.
다시 말하면 그것은 곧 우리 하이비젼의 성공이 곧 공익과 연결되는 것이므로
우리가 그만큼 더 열심히 노력해야한다는 결론에 이르게 됩니다.
생각이 목표를 갖게 하고, 목표는 열정을 불러일으키며, 열정은 행동으로 이어지게 됩니다.
저는 여러분들의 성공을 보장해 주어야 할 막중한 책임이 있습니다.
저 또한 저에게 주어진 소임을 최종 성공으로 마무리하고 싶지 실패로 마무리하고 싶지는 않습니다.
여러분들과 공유했던 연 매출 1조원 달성이 머지않아 달성 가능한 사업 목표가 될 것으로 확신하며,
우리는 세계적인 비전 기반의 자동화 설비 업체로 아주 오랫동안 위상을 유지하고 사람들에게 각인될 것입니다.
신은 스스로 돕는 자만 돕는다.
그렇기 때문에 여러분들의 헌신적인 노고와 열정은 반드시 여러분들에게 돌아갈 것입니다.
창립 23주년을 하이비젼에 탑승하고 계신 모든 하이메이트인들에게 축하 드리며 앞으로도 더 큰 발전을 이루는 하이비젼이 되어 봅시다."
BA3167933244053252368,,[공지] 하이비젼시스템 창립 23주년 기념식 영상 ,선정연,2025-05-15 17:59:54,"2025년 5월, 하이비젼시스템이 창립 23주년을 맞이하였습니다.
하이비젼시스템은 끊임없는 기술 개발과 고객 신뢰를 바탕으로,
자동화 검사 및 조립 솔루션 분야에서 한 걸음씩 성장해 왔습니다.
무엇보다도 이 여정의 중심에는 각자의 자리에서 최선을 다해주신
임직원 여러분의 헌신과 열정이 있었습니다.
이에 감사의 마음을 담아, 창립 23주년을 기념하는 영상을 준비하였습니다.
첨부된 영상을 통해 함께 시청해 주시고, 이 뜻 깊은 순간을 함께 축하해 주세요!
[하이비젼시스템 창립 23주년 기념 영상]
video 요소를 지원하는 브라우저를 이용하여 주십시오."
BA28217177562878212833,,[사내교육] 하이비젼시스템 교육 사이트 <HyEdu> 강의 업데이트 안내,선정연,2025-02-11 10:13:10,"안녕하세요. 영상콘텐츠 팀 선정연입니다.
하이비젼시스템 하이에듀 교육 사이트 신규 강의 업데이트 소식 안내드립니다.
자세한 내용은 아래 이미지를 참고하여 강의를 수강해주시기 바랍니다.
※ 지금 바로 강의 수강하기
[Click here]
┗ 로그인 후 사이트 접속이 가능합니다.
감사합니다.
선정연 드림."
BA44305068581123199466,,일본 네프콘 재팬(NEPKON JAPAN) 참관 희망자 모집 안내,진덕만,2025-01-03 15:57:02,"안녕하십니까? 전략기획팀에서 해외 전시회 참관 희망자 모집 관련하여 안내 드립니다.
본 전시회 참관은 하이비젼시스템 해외 협력사 초청을 통해 추진되는 일정이며, 전시회 정보 및 접수 절차는 다음과 같습니다.
1.
네프콘 재팬(
NEPKON JAPAN)
전시회 정보 안내
-
일정
: 2025
년
1
월
22
일
(
수
)~1
월
24
일
(
금
)_
당사
참관
인원은
1
월
22
일
(
수
) ~23
일
(
목
) 1
박
2
일
일정
참관
예정
-
장소
:
일본
,
도쿄
빅사이트
전시장
(Tokyo Big Sight, Japan)
-
전시
내용
:
약
40
년
간
개최되고
있는
아시아
최대
전자부품
전시회
(
전시
내용
:
전기전자설계
/
제조기술
/
설계
R&D
등
)
-
주최
: RX Japan Ltd.
-
관련
홈페이지
:
https://www.nepconjapan.jp/tokyo/en-gb.html#/
2.
참관
희망자
모집
/
접수
안내
-
모집기간
: 2025
년
1
월
10
일
(
금
)
까지
-
참석인원
: 2~3
명
>
참관
희망자는
참관
신청
전
필히
소속
부서장과
참석
여부
협의
후
신청
바랍니다
.
>
신청자가
많을
경우
,
전략기획팀에서
참석자
선정
후
개별
공지
예정
입니다
.
-
접수방법
:
전략기획팀
진덕만
프로
메일
접수
(
dmjin@hyvision.co.kr
)
-
제출정보
:
부서
/
성명
/
직급
/
전화번호
더하여
,
앞으로
전략기획팀에서
하이메이트
분들께
도움이
될
수
있는
전시회
/
박람회
등을
향후
지속
안내해
드리도록
하겠습니다
.
감사합니다
."
BA43281109876694436233,,법인카드 사용내역서작성 매뉴얼v2,박재성,2025-01-02 11:20:55,"법인카드 사용내역서작성 매뉴얼v2
수정사항
page2. 공용카드 사용 신청서를 실물 제출이 아닌 전자결재 작성으로 갈음
page10. 공용법인카드 정산 시 결재선 설정 유의사항 업데이트
page18. 법인카드 지침 외 사용 사유서를 실물 제출이 아닌 전자결재 작성으로 갈음"
BD1013,,"[당사 임직원 정보관리, 주식매매 관련 규정 및 유의사항]",안성수,2024-10-21 13:36:33,"[
당사 임직원 정보관리, 주식매매 관련 규정 및 유의사항
]
당사 임직원 정보관리, 주식매매 관련 규정 및 유의사항 관련하여
전체 임직원 대상 이메일 발송 및 그룹웨어 게시판에 공지하였사오니,
임직원분들께서는 반드시 관련 규정 숙지 및 준수를 부탁드리겠습니다."
BD985,,"[공지] ""추석 명절 선물 수수 금지"" ",최환성,2024-08-22 10:42:06,"Memorandum
안
녕하십니까
우리
회사는
청렴한
윤리경영
문화
정착을
위하여
평소에도
금품
수수나
향응
·
접대
등의
비윤리
행위를
일체
금지하고
있습니다
.
추석
명절을
앞두고
거래처에서
회사로
배송하는
공개적이며
대표성격의
경우를
제외하고
임직원
개인
자택에서
선물
(
상품권
등
)
을
수수할
경우
회사
규정에
따라
불이익
을
받을
수
있으니
이점
유의하여
주시기
바랍니다
.
경영의
기본조건
윤리경영은
선택이
아닌
필수
조건임을
하이메이트
구성원
여러분들께서
양지하시어
이해충돌을
사전에
방지하여
청렴한
준법경영을
실천하고
사회적
책임을
다하는
기업이
될
수
있도록
적극적인
협조
당부
드립니다
.
감사합니다
."
BD984,,"""하이비젼 윤리경영 신고센터""",최환성,2024-08-13 13:48:06,
BD962,,[공지] 2024 장기휴가 현황,이승은,2024-07-19 09:47:52,"안녕하세요, 경영지원본부 이승은 사원입니다.
회사에서는 장기휴가 제도를 신설하고 의무사용토록 독려하고 있습니다.
이에 2024년도 전사 장기휴가계획 현황을 파악하여 공지하오니,
첨부된 파일 내 동료직원의 휴가계획을 확인하시어 업무에 참고 부탁드립니다.
해당 게시글은 11월까지 확인하실 수 있으며,
아직 휴가계획이 미정이신 직원분들은 8월 말까지 인사총무팀 이승은 사원에게 전달 부탁드립니다.
감사합니다.
※ 휴가 시작일자 기준
일자 / 월
3월
4월
5월
6월
7월
8월
9월
10월
11월
12월
합계
초
1~10일
1
2
3
9
28
17
25
15
2
102
중
11~20일
1
2
18
32
12
34
9
3
111
말
21~말일
1
2
1
3
38
38
27
15
24
9
158
-.세부내역은 첨부된 파일에서 확인하실 수 있습니다."
BD863,,"[공지] 23년 워크샵 장기자랑 참여자 추가 모집(~23.10.18, 최종)",이인호,2023-10-16 12:17:28,"안녕하십니까, 경영지원본부 이인호 프로매니저 입니다.
23
년 워크샵 장기자랑 참여자가 금일까지 3팀 지원하였습니다.
하여 23.10.18(수)까지 최종 참가인원 모집을 진행하고자 하오니
이점 확인하시어 임직원 여러분들의 많은 참여와 독려 부탁드립니다.
감사합니다.
----
아 래 -----
1.
모집기간 : ~23.10.18(수)
2.
접수방법 : 인사총무팀 이인호 프로에게 메일로 접수
3.
기타 : 장기자랑에 필요한 준비사항은 인사총무팀에서 일체 지원됨
4.
상금 : 1등(300만원) , 2등(200만원) , 3등(100만원) & 대표님 금일봉"
BD819,,[전사 공지] 2023년 상반기 신규입사자 직무향상교육 영상 공유 안내,하상민,2023-06-29 10:50:54,"안녕하십니까,
기획조정실 마케팅파트 하상민입니다.
2023 상반기 신규입사자 직무향상교육 영상이 제작되어 공유드립니다.
하기 첨부파일 다운로드하시어 각자 자유롭게 활용하시기 바랍니다.
( 개인소장 및 개인 SNS 업로드 가능)
1. 2023년 상반기
신규입사자 직무향상교육
_
촬영일 2023. 05 / 제작년월 : 2023. 06
YOUTUBE 링크 (
https://youtu.be/caRM8fFL5M0?list=PLtMl-sK7l_1Z4Pc6R8sGpzdQ_ydywGCij
)
2. 저용량 파일 - 모바일 확인용
뜻깊은 강의 준비해주신 대표님과 본부장님, 임원분들께,
알찬 행사 준비하느라 고생하신 인사총무팀과
촬영협조에 응해주신 새로운 하이메이트 여러분께 감사말씀드립니다.
앞으로도 많은 관심과 참여, 그리고 응원 부탁드리겠습니다~
감사합니다."
BD815,,[전사 공지] 2023년 회사소개영상 및 사내 행사(창립기념일) 영상 공유 안내,하상민,2023-06-12 19:23:39,"안녕하십니까,
기획조정실 마케팅파트 하상민입니다.
2023년 상반기에 제작된 회사소개영상 및 사내 행사 영상을 아래와 같이 공유드립니다.
하기 첨부파일 다운로드 또는 <
그룹웨어 > 자료실 >
회사홍보영상
> 내 다운로드 가능합니다.
다운로드하신 영상파일은 각자 자유롭게 활용하시기 바랍니다.
( 개인소장 및 개인 SNS 업로드 가능)
1. 2023년 회사소개영상 -
국문 / 영문 / 중문 _
제작년월 : 2023. 05
YOUTUBE 링크 (
https://www.youtube.com/watch?v=UZLXGVEHy2w&t=5s
)
2
. 2023년 창립기념일 행사 영상 _   제작년월 : 2023. 05
앞으로 제작될 영상들도 전사 공지를 통해 공유드리도록 하겠습니다.
많은 관심과 참여, 그리고 응원 부탁드리겠습니다~
감사합니다."
BD768,,[전사 공지] 튀르키예-시리아  긴급구호 모금 안내,김규성,2023-02-15 18:09:50,"안녕하십니까. 기획조정실 김규성 사원입니다.
지금 튀르키예와 시리아에는 급작스런
규모 7.8의 지진
으로 인해 삶이 송두리째 빼앗긴 채 도움의 손길을 애타게 기다리고 있는 사람들이 있습니다.
지난 6일 발생한 튀르키예-시리아 지진은 7.8이라는 큰규모의 타격으로 인해 최소 250만명의 난민 인원과 2450만명의 큰 피해를 입은 사람들이 발생했습니다.
그리고 붕괴된 주택과 건물들로 인해
4
만명
이상의
사망자가
나오는등
엄청난
피해를
입었습니다
.
지금 이 순간에도 자연재해의 참혹함 속에서 도움의 손길을 기다리고 있을 튀르키예-시리아 아이들과 주민들에게,
하이비젼시스템은 빠른 회복과 안전을 기원하며, 그들에게 살아갈 용기를 전달하고자 합니다.
함께 마음을 더하실 하이메이트 여러분께서는 아래의 내용을 참고하시어 후원 부탁 드립니다.
위기에 처한 아이들의 생명을 구할 수 있는 구호품을 지원하기 위해 여러분의 도움이 필요합니다.
[
튀르키예-시리아 난민을 위한 긴급구호 모금 안내 ]
-
임직원 후원금 모금 기간 : 23년  2월  24일(금) 까지
-
모금 방법 :
계좌 입금 (기업은행 165-127680-01-011),
*
실명기재요망 (연말정산 기부금 영수증 발행 가능) (동명이인 경우에는 팀명과 이름을 같이 보내주세요)
*
모금의 계좌번호는 실무적인 사유로 제 개인 계좌인 ""김규성"" 계좌번호로 등록이 되어있습니다.
*
스팸에 대한 문의사항이 일부 있습니다만, 모금 시 이 부분에 대한 우려는 안 하셔도 될 것 같습니다.
-
모금 사용처 : 유니세프를 통해 튀르키예-시리아 난민 인도적 지원에 사용 (지진 피해 지역 재건, 깨끗한 식수 및 위생, 의료 및 보건, 아이들을 위한 교육 지원 등)
è
작은 금액의 도움 만으로도, 영양실조에 걸린 많은 어린아이들이 긴급구호 비상식량과 깨끗한 식수를 지원 받을 수 있습니다.
-
관련 영상 :
https://www.youtube.com/watch?v=hrGMjOHvKw4"
BD713,,[공지]임직원 주식매매 관련 공시규정 및 유의사항,최성민,2022-11-30 12:16:56,"<
당사 임직원 주식매매 관련 공시규정
및 유의사항>
경영지원본부 IR팀
1.
개
요
-
당사의 임직원이 당사 주식을 거래하거나, 내부정보를 관리함에 있어 공시규정 및 유의사항을
사전에
인지함으로서 자본시장 통합법, 코스닥 시장 공시 규정과 같은 제반 법규를 위반하지
않도록
하기 위함
2.
코스닥시장
공시 규정 45조(내부정보관리)
- 1
항 : 코스닥시장
상장법인은 이 편의 규정에 의한 공시의무사항과 그 밖에 법인경영 또는
재산상황이나
투자자의 투자판단에 중요한 영향을 미칠 사항(이하 “내부정보”라 한다)이
발생한 경우에는 내부정보의 종합관리 및 적절한
공개를 위하여 제2조 제4항의 규정에 의한
공시책임자에게
내부정보가 집중되도록 하여야 한다.
(
당사 공시책임자 박상엽 본부장)
- 2
항 : 코스닥시장 상장법인은 협회가 정하는 “코스닥 상장법인 표준내부정보 관리규정”을 참조하여
내부정보 관리를 위한 규정을 제정
하고 이를 해당 법인의 홈페이지 등에 공표하여야 한다.
(
홈페이지 게시 완료)
3.
자본시장 통합법 제 173조(임원 등의 특정증권등 소유상황 보고, 임원限 적용 규정)
-
주권상장
법인의 임원 또는 주요주주는 임원 또는 주요주주가 된 날부터 5일 이내에 누구의 명의로
하든지
자기의 계산으로 소유하고 있는 특정증권등의 소유상황을, 그 특정증권등의 소유상황에 변동이
있는 경우에는
그 변동이 있는 날부터 5일 이내에 그 내용을 증권선물위원회와 거래소에 보고/공시하여야 한다.
⇒ 즉, 임원분들 중 현재 당사 주식을 1) 보유하고 계시는 경우, 2) 신규로
매수하시는 경우,
3)
매매로 인한 수량 변동이 있는 경우,
모두 공시 대상에 포함되며, IR담당 김태영 팀장에게
사유
발생 즉시 통보해주시면, 기일(변동일로부터 5일) 내에 공시/후속
업무 진행
*
스톡옵션 등 상여목적으로 주식을 취득 및 처분한 변동도 모두 공시의무
발생
*
본 공시는 즉시 공시의 성격을 가지므로 단 1주라도 변동이 발생하면 5일 이내 필수 공시의무
*
예를 들어, 스톡옵션으로 1천주 취득하여 매월 1백주씩 10회에 나누어 팔았다면,
취득공시 1회, 매도공시 10회, 총 11회의 공시의무가 발생함
4.
자본시장
통합법 제 172조(단기매매차익 반환 관련 규정)
-
단기매매차익 반환의무란 미공개정보를 접하거나
이용할 개연성이 높은 임원 및 주요부서
직원에게 6개월 이내에 주식을 매매한 경우, 그 차익을 반환토록
한 제도임
⇒ 즉, 당사 주식을 1) 매수한
후 6개월 이내에 매도하여 이익을 얻은 경우 그 차익을 반환하며,
2)
보유중인 주식을 매도한 후 6개월
이내에 더 낮은 가격으로 매수한 경우에도 그 차익을 반환
⇒ 단기매매차익이 발생한 경우, 지체 없이 법인으로
귀속시킨 후 공시하여야 하며, 귀속이 되지 않을 경우,
재판상의
청구 등 필요한 법적 절차 진행
*
스톡옵션 등 상여목적으로 취득한 주식의 경우, 6개월 이내에 매도하여도 단기매매차익 반환
규정에 저촉되지 않음
*
단, 스톡옵션
등 상여목적으로 취득한 주식 외에 기존 보유한 당사 주식이 있을 경우, 매매 시점 등 단기매매차익
반환 해당 여부를 살펴볼 필요가 있음
*
또한, 스톡옵션
등 상여목적으로 취득한 주식을 처분한 이후에는 신규 매수에 대해 그날로부터
6
개월 간 단기매매차익 반환
규정 적용됨
5.
자본시장
통합법 제 174조~제 175조(미공개 중요정보 이용행위 금지 규정)
-
제 174조 1항 : 다음
각 호의 어느 하나에 해당하는 자는 상장법인의 업무 등과 관련된 미공개 중요정보
(투자자의 투자판단에
중대한 영향을 미칠 수 있는 정보로서 대통령령으로 정하는 방법에 따라 불특정 다수인이 알 수 있도록 공개되기 전의 것을 말한다.)
를 특정증권등의 매매, 그 밖의 거래에 이용하거나 타인에게
이용하게 하여서는 아니 된다.
- 1
호 : 그 법인(그 계열회사를 포함한다.) 및 그 법인의 임직원 · 대리인으로서 그 직무와 관련하여 미공개 중요정보를 알게 된 자
⇒ 즉, 위에서
설명한 단기매매차익 반환 의무와는 별도로 “미공개 내부정보”를 이용하여 본인이 당사 주식매매를 하는 경우, 혹은
타인에게 알려주어
주식매매를 하게 되는 경우, 미공개 정보 이용 행위로 법적 책임이 발생할 수 있음
⇒ “미공개 내부정보”는 상당히 포괄적인 개념으로서 실적, 경영계획, 인수/합병, 신제품, 신기술 등을 포함하여 회사와 관련된 내부 정보를
망라하고 있음
⇒ 또한 임직원 본인이 중요한 정보라고 판단되지 않아서 이용하였다고
하더라도, 결과적으로 투자자에게 중요하다고 판단되거나,
주가를
움직이는 요인으로 작용한 정보를 이용한 경우에는 사후적으로 처벌의 대상이 됨
⇒ 과거에는 본인이 직접 매매한 경우가 아니면 선처해주는 경우도
있었으나, 최근 수년 간 여러 미공개정보 유출 사태 등으로 인한 사회적 물의가
이슈화되면서
당국에서 본인 매매는 물론이고,
타인
정보유출 등에 대해서도 강력하게 모니터링 및 처벌하는 상황임
-
제 175조 1항 : 제174조를 위반한 자는 해당 특정증권등의 매매, 그 밖의 거래를
한 자가 그 매매, 그 밖의 거래와 관련하여 입은 손해를 배상할 책임을 진다.
-
제 175조 2항 : 제1항에 따른 손해배상청구권은 청구권자가 제 174조를 위반한
행위가 있었던 사실을 안 날부터 2년간 또는 그 행위가 있었던 날부터 5년간 이를 행사하지 아니한 경우에는 시효로 인하여 소멸한다.“
*
신정부 출범 후, 2020년 폐지되었던 금융증권범죄 합동수사단이 더욱 강화되어 재출범하였으며,
출범
초기인만큼 주가 조작, 미공개 정보 이용 등을 비롯한 증권 관련 모니터링에 더욱 관심을
기울이고
있는 상황임
-
以 上 -"
BD707,,구미사업소 이전 신규주소 공지 건 (명칭변경: 하이비젼시스템 구미공장),배영수,2022-11-13 21:50:15,"수고 많으십니다.
구미사업소 -> 구미공장으로 이전 완료 하였습니다.
모든 물류 발송 및 출장자들은 참고
바랍니다.
**구미 상주자 / 출장자는 반드시 사원증 상시 패용 해주시길 바랍니다.
기존 : 경북 구미시 1공단로 212 한라시그마벨리 608호
신규 : 경북 구미시 1공단로4길 141-40 (지번 공단동 310-8) /하이비젼시스템 구미공장
감사합니다."
